file,line,terms,text
fairdiplomacy/agents/br_corr_bilateral_search.py,359,pydipcc.Game,"    game: pydipcc.Game,"
fairdiplomacy/agents/br_corr_bilateral_search.py,360,process,"    all_power_base_strategy_model: MultiProcessBaseStrategyModelExecutor,"
fairdiplomacy/agents/br_corr_bilateral_search.py,452,pydipcc.Game,"    power_policies: PowerPolicies, game: pydipcc.Game"
fairdiplomacy/agents/br_corr_bilateral_search.py,464,get_orderable_locations,    orderable_locations = game.get_orderable_locations()
fairdiplomacy/agents/br_corr_bilateral_search.py,465,get_all_possible_orders,    all_possible_orders = game.get_all_possible_orders()
fairdiplomacy/agents/br_corr_bilateral_search.py,518,pydipcc.Game,"    game: pydipcc.Game,"
fairdiplomacy/agents/br_corr_bilateral_search.py,543,add_message,"            game_from_two_party_view(game, agent_power, opponent, add_message_to_all=False)"
fairdiplomacy/agents/br_corr_bilateral_search.py,555,pydipcc.Game,"    game: pydipcc.Game,"
fairdiplomacy/agents/br_corr_bilateral_search.py,556,process,"    all_power_base_strategy_model: MultiProcessBaseStrategyModelExecutor,"
fairdiplomacy/agents/br_corr_bilateral_search.py,561,process,"    """"""Compute base_strategy_model rollouts on for joint_actions with MultiProcessBaseStrategyModelExecutor"
fairdiplomacy/agents/br_corr_bilateral_search.py,579,set_orders,"                set_orders_dicts=joint_actions_per_worker,"
fairdiplomacy/agents/bqre1p_agent_test.py,37,Game(,        game = Game()
fairdiplomacy/agents/bqre1p_agent_test.py,55,Game(,        game = Game()
fairdiplomacy/agents/bqre1p_agent_test.py,62,Game(,        game = Game()
fairdiplomacy/agents/bqre1p_agent_test.py,63,set_orders,"        game.set_orders(""AUSTRIA"", [""A BUD - SER""])"
fairdiplomacy/agents/bqre1p_agent_test.py,64,process,        game.process()
fairdiplomacy/agents/bqre1p_agent_test.py,65,process,        game.process()
fairdiplomacy/agents/bqre1p_agent_test.py,83,Game(,        game = Game()
fairdiplomacy/agents/bqre1p_agent_test.py,84,set_orders,"        game.set_orders(""AUSTRIA"", [""A BUD - SER""])"
fairdiplomacy/agents/bqre1p_agent_test.py,85,process,        game.process()
fairdiplomacy/agents/bqre1p_agent_test.py,86,process,        game.process()
fairdiplomacy/agents/bqre1p_agent.py,23,set_orders,"    make_set_orders_dicts,"
fairdiplomacy/agents/bqre1p_agent.py,474,pydipcc.Game,"    def _get_scale_pow_lambdas(self, game: pydipcc.Game) -> Tuple[float, float]:"
fairdiplomacy/agents/bqre1p_agent.py,490,pydipcc.Game,"        self, game: pydipcc.Game, agent_power: Optional[Power], agent_state: Optional[AgentState]"
fairdiplomacy/agents/bqre1p_agent.py,504,set_orders,"            # Shape [len(set_orders_dicts), num_powers, num_value_functions]."
fairdiplomacy/agents/bqre1p_agent.py,508,set_orders,"                set_orders_dicts=[{}] * self.dynamic_lambda_stdev_num_samples,"
fairdiplomacy/agents/bqre1p_agent.py,546,pydipcc.Game,"        game: pydipcc.Game,"
fairdiplomacy/agents/bqre1p_agent.py,572,pydipcc.Game,"        game: pydipcc.Game,"
fairdiplomacy/agents/bqre1p_agent.py,585,get_orderable_locations,        if early_exit_for_power and len(game.get_orderable_locations()[early_exit_for_power]) == 0:
fairdiplomacy/agents/bqre1p_agent.py,693,set_orders,"            set_orders_dicts = make_set_orders_dicts(plausible_orders, power_sampled_orders)"
fairdiplomacy/agents/bqre1p_agent.py,697,set_orders,            all_set_orders_dicts = list(set_orders_dicts)
fairdiplomacy/agents/bqre1p_agent.py,702,set_orders,"                    set_orders_dicts=set_orders_dicts,"
fairdiplomacy/agents/bqre1p_agent.py,715,set_orders,"                pwr_set_order_dicts, all_set_orders_dicts = ("
fairdiplomacy/agents/bqre1p_agent.py,716,set_orders,"                    all_set_orders_dicts[: len(actions)],"
fairdiplomacy/agents/bqre1p_agent.py,717,set_orders,"                    all_set_orders_dicts[len(actions) :],"
fairdiplomacy/agents/bqre1p_agent.py,832,pydipcc.Game,"        game: pydipcc.Game,"
fairdiplomacy/agents/bqre1p_agent.py,850,get_orderable_locations,        if early_exit_for_power and len(game.get_orderable_locations()[early_exit_for_power]) == 0:
fairdiplomacy/agents/bqre1p_agent.py,1043,pydipcc.Game,"        game: pydipcc.Game,"
fairdiplomacy/agents/bqre1p_agent.py,1056,get_orderable_locations,        if early_exit_for_power and len(game.get_orderable_locations()[early_exit_for_power]) == 0:
fairdiplomacy/agents/bqre1p_agent.py,1211,pydipcc.Game,"        game: pydipcc.Game,"
fairdiplomacy/agents/bqre1p_agent.py,1294,"Game(,pydipcc.Game",    game = pydipcc.Game()
fairdiplomacy/agents/bilateral_stats.py,62,pydipcc.Game,"        self, game: pydipcc.Game, agent_power: Power, plausible_orders: PlausibleOrders,"
fairdiplomacy/agents/base_strategy_model_wrapper_test.py,21,get_orderable_locations,        locs = game.get_orderable_locations()[power]
fairdiplomacy/agents/base_strategy_model_wrapper_test.py,25,get_all_possible_orders,                tuple(random.choice(game.get_all_possible_orders()[loc]) for loc in locs)
fairdiplomacy/agents/base_strategy_model_wrapper_test.py,40,"Game(,pydipcc.Game",    game = pydipcc.Game()
fairdiplomacy/agents/base_strategy_model_wrapper_test.py,75,get_orderable_locations,        locs = game.get_orderable_locations()[power]
fairdiplomacy/agents/base_strategy_model_wrapper_test.py,79,get_all_possible_orders,                tuple(random.choice(game.get_all_possible_orders()[loc]) for loc in locs)
fairdiplomacy/agents/base_strategy_model_wrapper_test.py,95,"Game(,pydipcc.Game",    game = pydipcc.Game()
fairdiplomacy/agents/base_strategy_model_wrapper.py,90,pydipcc.Game,"        games: Sequence[pydipcc.Game],"
fairdiplomacy/agents/base_strategy_model_wrapper.py,183,pydipcc.Game,"        games: Sequence[pydipcc.Game],"
fairdiplomacy/agents/base_strategy_model_wrapper.py,229,pydipcc.Game,"        games: Sequence[pydipcc.Game],"
fairdiplomacy/agents/base_strategy_model_wrapper.py,370,pydipcc.Game,"        self, game: pydipcc.Game, *, has_press: bool, agent_power: Optional[Power]"
fairdiplomacy/agents/base_strategy_model_wrapper.py,627,pydipcc.Game,"    game: pydipcc.Game,"
fairdiplomacy/agents/base_strategy_model_wrapper.py,645,process,    sorted internally before processing. This means that arbitrarly human-typed
fairdiplomacy/agents/base_strategy_model_wrapper.py,667,get_all_possible_orders,    possible_orders = [d for ds in game.get_all_possible_orders().values() for d in ds]
fairdiplomacy/agents/base_strategy_model_rollouts.py,96,set_orders,"        set_orders_dicts: List[JointAction],"
fairdiplomacy/agents/base_strategy_model_rollouts.py,107,set_orders,"            set_orders_dicts=set_orders_dicts,"
fairdiplomacy/agents/base_strategy_model_rollouts.py,117,set_orders,"                (set_orders_dict, dict(zip(POWERS, scores_array)))"
fairdiplomacy/agents/base_strategy_model_rollouts.py,118,set_orders,"                for set_orders_dict, scores_array in zip(set_orders_dicts, scores)"
fairdiplomacy/agents/base_strategy_model_rollouts.py,129,set_orders,"        set_orders_dicts: List[JointAction],"
fairdiplomacy/agents/base_strategy_model_rollouts.py,141,set_orders,"        Returns array of shape [len(set_orders_dicts), num_powers, num_value_functions]."
fairdiplomacy/agents/base_strategy_model_rollouts.py,153,"Game(,pydipcc.Game",                game_init = pydipcc.Game(game_init)
fairdiplomacy/agents/base_strategy_model_rollouts.py,156,set_orders,            games = game_init.clone_n_times(len(set_orders_dicts) * self.average_n_rollouts)
fairdiplomacy/agents/base_strategy_model_rollouts.py,161,set_orders,"            for game, set_orders_dict in zip("
fairdiplomacy/agents/base_strategy_model_rollouts.py,162,set_orders,"                games, repeat(set_orders_dicts, self.average_n_rollouts)"
fairdiplomacy/agents/base_strategy_model_rollouts.py,164,set_orders,"                for power, orders in set_orders_dict.items():"
fairdiplomacy/agents/base_strategy_model_rollouts.py,165,set_orders,"                    game.set_orders(power, list(orders))"
fairdiplomacy/agents/base_strategy_model_rollouts.py,170,set_orders,                game.game_id: frozenset(p for p in POWERS if p not in set_orders_dict)
fairdiplomacy/agents/base_strategy_model_rollouts.py,171,set_orders,"                for game, set_orders_dict in zip("
fairdiplomacy/agents/base_strategy_model_rollouts.py,172,set_orders,"                    games, repeat(set_orders_dicts, self.average_n_rollouts)"
fairdiplomacy/agents/base_strategy_model_rollouts.py,179,set_orders,                assert len(set_orders_dicts) == len(player_ratings)
fairdiplomacy/agents/base_strategy_model_rollouts.py,230,process,"            # step games together at the pace of the slowest game, e.g. process"
fairdiplomacy/agents/base_strategy_model_rollouts.py,237,process,            # Processing the spring movement phase of a year
fairdiplomacy/agents/base_strategy_model_rollouts.py,275,set_orders,"                with timings(""env.set_orders""):"
fairdiplomacy/agents/base_strategy_model_rollouts.py,281,set_orders,"                            game.set_orders(power, list(orders))"
fairdiplomacy/agents/base_strategy_model_rollouts.py,284,process,                self.feature_encoder.process_multi([game for game in games_to_step])
fairdiplomacy/agents/base_strategy_model_rollouts.py,353,set_orders,"                (len(set_orders_dicts), -1, len(POWERS), len(all_value_functions))"
fairdiplomacy/agents/base_strategy_model_rollouts.py,368,pydipcc.Game,"        game: pydipcc.Game,"
fairdiplomacy/agents/base_strategy_model_rollouts.py,371,set_orders,"        set_orders_dicts: List[JointAction],"
fairdiplomacy/agents/base_strategy_model_rollouts.py,379,set_orders,"            set_orders_dicts: List[JointAction],"
fairdiplomacy/agents/base_strategy_model_rollouts.py,384,set_orders,                player_ratings = [player_rating] * len(set_orders_dicts)
fairdiplomacy/agents/base_strategy_model_rollouts.py,390,set_orders,"                set_orders_dicts=set_orders_dicts,"
fairdiplomacy/agents/base_strategy_model_rollouts.py,399,set_orders,"            cache.get(set_orders_dicts, on_miss)"
fairdiplomacy/agents/base_strategy_model_rollouts.py,401,set_orders,            else on_miss(set_orders_dicts)
fairdiplomacy/agents/base_strategy_model_rollouts.py,408,pydipcc.Game,"        game: pydipcc.Game,"
fairdiplomacy/agents/base_strategy_model_rollouts.py,411,set_orders,"        set_orders_dicts: List[JointAction],"
fairdiplomacy/agents/base_strategy_model_rollouts.py,419,set_orders,        def on_miss(set_orders_dicts: List[JointAction]) -> torch.Tensor:
fairdiplomacy/agents/base_strategy_model_rollouts.py,422,set_orders,                player_ratings = [player_rating] * len(set_orders_dicts)
fairdiplomacy/agents/base_strategy_model_rollouts.py,428,set_orders,"                set_orders_dicts=set_orders_dicts,"
fairdiplomacy/agents/base_strategy_model_rollouts.py,441,set_orders,"            cache.get_multi(set_orders_dicts, on_miss)"
fairdiplomacy/agents/base_strategy_model_rollouts.py,443,set_orders,            else on_miss(set_orders_dicts)
fairdiplomacy/agents/base_strategy_model_rollouts.py,474,set_orders,"        set_orders_dicts: List[JointAction],"
fairdiplomacy/agents/base_strategy_model_rollouts.py,477,set_orders,        joint_actions = tuple(frozenset(d.items()) for d in set_orders_dicts)
fairdiplomacy/agents/base_strategy_model_rollouts.py,482,set_orders,            set_orders_dicts[i]
fairdiplomacy/agents/base_strategy_model_rollouts.py,497,set_orders,"        set_orders_dicts: List[JointAction],"
fairdiplomacy/agents/base_strategy_model_rollouts.py,500,set_orders,"        return self._get(set_orders_dicts, onmiss_fn)"
fairdiplomacy/agents/base_strategy_model_rollouts.py,504,set_orders,"        set_orders_dicts: List[JointAction],"
fairdiplomacy/agents/base_strategy_model_rollouts.py,507,set_orders,"        return torch.stack(self._get(set_orders_dicts, onmiss_fn), 0)"
fairdiplomacy/agents/base_strategy_model_agent.py,37,get_orderable_locations,"        if len(game.get_orderable_locations().get(power, [])) == 0:"
fairdiplomacy/agents/base_search_agent.py,189,set_orders,def make_set_orders_dicts(
fairdiplomacy/agents/base_search_agent.py,195,set_orders,"    Construct a list of set_orders dicts for CFR traversal, that can be"
fairdiplomacy/agents/base_agent.py,135,process,    def postprocess_sleep_heuristics_should_trigger(
fairdiplomacy/agents/base_agent.py,139,process,        Does post-processing checks on whether a message should be force-sent
fairdiplomacy/viz/meta_annotations/api_test.py,38,"Game(,pydipcc.Game",        game = pydipcc.Game()
fairdiplomacy/viz/meta_annotations/api_test.py,47,Game(,"    def test_follow_the_game(self, outpath):"
fairdiplomacy/viz/meta_annotations/api_test.py,48,"Game(,pydipcc.Game",        game = pydipcc.Game()
fairdiplomacy/viz/meta_annotations/api_test.py,50,add_message,"            game.add_message(""FRANCE"", ""AUSTRIA"", ""Hello!"", Timestamp.from_seconds(123))"
fairdiplomacy/viz/meta_annotations/api_test.py,52,add_message,"            game.add_message(""AUSTRIA"", ""FRANCE"", ""Sup?"", Timestamp.from_seconds(124))"
fairdiplomacy/viz/meta_annotations/api_test.py,54,process,            game.process()
fairdiplomacy/viz/meta_annotations/api_test.py,63,"Game(,pydipcc.Game",        game = pydipcc.Game()
fairdiplomacy/viz/meta_annotations/api_test.py,66,add_message,"            game.add_message(""FRANCE"", ""AUSTRIA"", ""Hello!"", Timestamp.from_seconds(123))"
fairdiplomacy/viz/meta_annotations/api_test.py,68,process,            game.process()
fairdiplomacy/viz/meta_annotations/api_test.py,80,"Game(,pydipcc.Game",        game = pydipcc.Game()
fairdiplomacy/viz/meta_annotations/api_test.py,85,add_message,"            game.add_message(""FRANCE"", ""AUSTRIA"", ""Hello!"", Timestamp.from_seconds(123))"
fairdiplomacy/viz/meta_annotations/api_test.py,87,process,            game.process()
fairdiplomacy/viz/meta_annotations/api_test.py,100,"Game(,pydipcc.Game",        game = pydipcc.Game()
fairdiplomacy/viz/meta_annotations/api_test.py,105,add_message,"            game.add_message(""FRANCE"", ""AUSTRIA"", ""Hello!"", Timestamp.from_seconds(123))"
fairdiplomacy/viz/meta_annotations/api_test.py,107,process,            game.process()
fairdiplomacy/viz/meta_annotations/api_test.py,120,"Game(,pydipcc.Game",        game = pydipcc.Game()
fairdiplomacy/viz/meta_annotations/api_test.py,125,add_message,"            game.add_message(""FRANCE"", ""AUSTRIA"", ""Hello!"", Timestamp.from_seconds(123))"
fairdiplomacy/viz/meta_annotations/api_test.py,127,process,            game.process()
fairdiplomacy/viz/meta_annotations/api_test.py,138,"Game(,pydipcc.Game",        game = pydipcc.Game()
fairdiplomacy/viz/meta_annotations/api_test.py,143,add_message,"            game.add_message(""FRANCE"", ""AUSTRIA"", ""Hello!"", Timestamp.from_seconds(123))"
fairdiplomacy/viz/meta_annotations/api_test.py,145,process,            game.process()
fairdiplomacy/viz/meta_annotations/api_test.py,155,"Game(,pydipcc.Game",        game = pydipcc.Game()
fairdiplomacy/viz/meta_annotations/api_test.py,159,process,            game.process()
fairdiplomacy/viz/meta_annotations/api_test.py,162,add_message,"            game.add_message(""FRANCE"", ""AUSTRIA"", ""Hello!"", Timestamp.from_seconds(123))"
fairdiplomacy/viz/meta_annotations/api_test.py,164,process,            game.process()
fairdiplomacy/viz/meta_annotations/api_test.py,179,"Game(,pydipcc.Game",        game = pydipcc.Game()
fairdiplomacy/viz/meta_annotations/api_test.py,182,add_message,"        game.add_message(""FRANCE"", ""AUSTRIA"", ""Hello!"", Timestamp.from_seconds(123))"
fairdiplomacy/viz/meta_annotations/api_test.py,187,"Game(,pydipcc.Game",        game = pydipcc.Game()
fairdiplomacy/viz/meta_annotations/api_test.py,189,add_message,"        game.add_message(""FRANCE"", ""AUSTRIA"", ""Hello!"", Timestamp.from_seconds(124))"
fairdiplomacy/viz/meta_annotations/api_test.py,205,"Game(,pydipcc.Game",        game = pydipcc.Game()
fairdiplomacy/viz/meta_annotations/api_test.py,208,add_message,"        game.add_message(""FRANCE"", ""AUSTRIA"", ""Hello!"", Timestamp.from_seconds(123))"
fairdiplomacy/viz/meta_annotations/api_test.py,212,"Game(,pydipcc.Game",        game = pydipcc.Game()
fairdiplomacy/viz/meta_annotations/api_test.py,215,add_message,"        game.add_message(""FRANCE"", ""AUSTRIA"", ""Hello!"", Timestamp.from_seconds(124))"
fairdiplomacy/viz/meta_annotations/api_test.py,230,"Game(,pydipcc.Game",        game = pydipcc.Game()
fairdiplomacy/viz/meta_annotations/api_test.py,233,add_message,"        game.add_message(""FRANCE"", ""AUSTRIA"", ""Hello!"", Timestamp.from_seconds(123))"
fairdiplomacy/viz/meta_annotations/api_test.py,240,add_message,"        game.add_message(""FRANCE"", ""AUSTRIA"", ""Hello!"", Timestamp.from_seconds(124))"
fairdiplomacy/viz/meta_annotations/api.py,76,pydipcc.Game,"def start_global_annotation(game: pydipcc.Game, outpath: pathlib.Path) -> annotator.MetaAnnotator:"
fairdiplomacy/viz/meta_annotations/api.py,84,pydipcc.Game,def stop_global_annotation_and_commit(game: pydipcc.Game) -> None:
fairdiplomacy/viz/meta_annotations/api.py,92,pydipcc.Game,"def maybe_kickoff_annotations(game: pydipcc.Game, outpath: Optional[pathlib.Path]):"
fairdiplomacy/viz/meta_annotations/api.py,105,pydipcc.Game,def after_new_phase(game: pydipcc.Game):
fairdiplomacy/viz/meta_annotations/api.py,110,pydipcc.Game,def after_last_message_add(game: pydipcc.Game):
fairdiplomacy/viz/meta_annotations/api.py,125,pydipcc.Game,def commit_annotations(game: pydipcc.Game) -> None:
fairdiplomacy/viz/meta_annotations/annotator.py,84,pydipcc.Game,"        game: pydipcc.Game,"
fairdiplomacy/viz/meta_annotations/annotator.py,118,pydipcc.Game,"    def after_new_phase(self, game: pydipcc.Game):"
fairdiplomacy/viz/meta_annotations/annotator.py,122,process,"        ), f""Expected to be called right after game.process_orders(). Found orders: {game.get_orders()}"""
fairdiplomacy/viz/meta_annotations/annotator.py,152,pydipcc.Game,"    def _assert_game_in_sync(self, game: pydipcc.Game) -> None:"
fairdiplomacy/viz/meta_annotations/annotator.py,163,pydipcc.Game,"    def commit(self, game: pydipcc.Game) -> None:"
fairdiplomacy/selfplay/search/search_utils_test.py,26,"from_json,pydipcc.Game",        game_full = pydipcc.Game.from_json(stream.read())
fairdiplomacy/selfplay/search/rollout.py,22,process,import torch.multiprocessing as mp_module
fairdiplomacy/selfplay/search/rollout.py,99,pydipcc.Game,def _load_game_with_phase(path: str) -> pydipcc.Game:
fairdiplomacy/selfplay/search/rollout.py,106,"from_json,pydipcc.Game",    game = pydipcc.Game.from_json(game_serialized)
fairdiplomacy/selfplay/search/rollout.py,112,Game(,def yield_game(
fairdiplomacy/selfplay/search/rollout.py,148,"Game(,pydipcc.Game",            game = pydipcc.Game()
fairdiplomacy/selfplay/search/rollout.py,200,process,    This method can safely be called in a subprocess
fairdiplomacy/selfplay/search/rollout.py,287,Game(,        yield_game(
fairdiplomacy/selfplay/search/rollout.py,323,pydipcc.Game,            game.set_scoring_system(pydipcc.Game.SCORING_DSS)
fairdiplomacy/selfplay/search/rollout.py,660,set_orders,"                game.set_orders(power, orders)"
fairdiplomacy/selfplay/search/rollout.py,664,process,            game.process()
fairdiplomacy/selfplay/search/rollout.py,787,process,            # torch.distributed.init_process_group
fairdiplomacy/selfplay/search/rollout.py,845,pydipcc.Game,"    game: pydipcc.Game,"
fairdiplomacy/selfplay/search/data_loader.py,32,process,from fairdiplomacy.utils.multiprocessing_spawn_context import get_multiprocessing_ctx
fairdiplomacy/selfplay/search/data_loader.py,35,process,mp = get_multiprocessing_ctx()
fairdiplomacy/selfplay/search/data_loader.py,103,"from_json,pydipcc.Game",                    pydipcc.Game.from_json(stream.read())
fairdiplomacy/selfplay/search/data_loader.py,350,process,"            logging.info(""Starting situation check process. Logs: %s"", log_file)"
fairdiplomacy/selfplay/pg/rollout.py,30,process,from fairdiplomacy.utils.exception_handling_process import ExceptionHandlingProcess
fairdiplomacy/selfplay/pg/rollout.py,34,process,from fairdiplomacy.utils.multiprocessing_spawn_context import get_multiprocessing_ctx
fairdiplomacy/selfplay/pg/rollout.py,36,process,mp = get_multiprocessing_ctx()
fairdiplomacy/selfplay/pg/rollout.py,136,process,                server = ExceptionHandlingProcess(
fairdiplomacy/selfplay/pg/rollout.py,229,process,    This method can safely be called in a subprocess
fairdiplomacy/selfplay/pg/rollout.py,272,Game(,    def yield_game():
fairdiplomacy/selfplay/pg/rollout.py,278,Game(,                yield Game()
fairdiplomacy/selfplay/pg/rollout.py,283,from_json,                    yield Game.from_json(stream.read())
fairdiplomacy/selfplay/pg/rollout.py,285,Game(,    game_selector = yield_game()
fairdiplomacy/selfplay/pg/rollout.py,363,"set_orders,process",                # set_orders and process
fairdiplomacy/selfplay/pg/rollout.py,366,set_orders,"                        game.set_orders(power, list(orders))"
fairdiplomacy/selfplay/pg/rollout.py,370,process,                        game.process()
fairdiplomacy/selfplay/pg/data_loader.py,24,process,from fairdiplomacy.utils.exception_handling_process import ExceptionHandlingProcess
fairdiplomacy/selfplay/pg/data_loader.py,35,process,from fairdiplomacy.utils.multiprocessing_spawn_context import get_multiprocessing_ctx
fairdiplomacy/selfplay/pg/data_loader.py,38,process,mp = get_multiprocessing_ctx()
fairdiplomacy/selfplay/pg/data_loader.py,276,process,            ExceptionHandlingProcess(
fairdiplomacy/selfplay/pg/data_loader.py,290,process,                psutil.Process(p.pid).cpu_affinity(cores)
fairdiplomacy/selfplay/pg/data_loader.py,311,process,"        logging.info(""Killing eval processes"")"
fairdiplomacy/selfplay/pg/data_loader.py,317,process,"    """"""Starts rollout processes and inference servers to generate impala data."
fairdiplomacy/selfplay/pg/data_loader.py,436,process,        if rollout_cfg.num_rollout_processes > 0:
fairdiplomacy/selfplay/pg/data_loader.py,441,process,                ExceptionHandlingProcess(
fairdiplomacy/selfplay/pg/data_loader.py,447,process,                for i in range(rollout_cfg.num_rollout_processes)
fairdiplomacy/selfplay/pg/data_loader.py,455,process,                    psutil.Process(p.pid).cpu_affinity(self.cores)
fairdiplomacy/selfplay/pg/data_loader.py,469,process,        if not self.rollout_cfg.selfplay or self.rollout_cfg.num_eval_rollout_processes == 0:
fairdiplomacy/selfplay/pg/data_loader.py,475,process,"                num_procs=self.rollout_cfg.num_eval_rollout_processes,"
fairdiplomacy/selfplay/pg/data_loader.py,494,process,"            logging.info(""Killing rollout processes"")"
fairdiplomacy/selfplay/search/jobs/selfplay_evaler.py,14,process,import torch.multiprocessing as mp_module
fairdiplomacy/selfplay/search/jobs/selfplay_evaler.py,23,process,from fairdiplomacy.utils.exception_handling_process import ExceptionHandlingProcess
fairdiplomacy/selfplay/search/jobs/selfplay_evaler.py,24,process,from fairdiplomacy.utils.multiprocessing_spawn_context import get_multiprocessing_ctx
fairdiplomacy/selfplay/search/jobs/selfplay_evaler.py,26,process,mp = get_multiprocessing_ctx()
fairdiplomacy/selfplay/search/jobs/selfplay_evaler.py,35,process,"    """"""A group of processes that run eval selfplay on one GPU."""""""
fairdiplomacy/selfplay/search/jobs/selfplay_evaler.py,72,process,"                f""Eval Rollout process {i} will write logs to {log_path} at level %s"","
fairdiplomacy/selfplay/search/jobs/selfplay_evaler.py,78,process,                ExceptionHandlingProcess(
fairdiplomacy/selfplay/search/jobs/selfplay_evaler.py,84,process,            ExceptionHandlingProcess(
fairdiplomacy/selfplay/search/jobs/selfplay_evaler.py,103,process,                psutil.Process(p.pid).cpu_affinity(list(cores))
fairdiplomacy/selfplay/search/jobs/selfplay_evaler.py,116,process,"        def process_metrics(epoch, game_json):"
fairdiplomacy/selfplay/search/jobs/selfplay_evaler.py,133,"from_json,pydipcc.Game",            game = pydipcc.Game.from_json(game_json)
fairdiplomacy/selfplay/search/jobs/selfplay_evaler.py,159,process,"            process_metrics(epoch, game_json)"
fairdiplomacy/selfplay/search/jobs/selfplay_evaler.py,163,Game(,                save_game(
fairdiplomacy/selfplay/search/jobs/selfplay_evaler.py,174,process,"        logging.info(""Killing eval processes"")"
fairdiplomacy/selfplay/search/jobs/rollouter.py,31,process,from fairdiplomacy.utils.exception_handling_process import ExceptionHandlingProcess
fairdiplomacy/selfplay/search/jobs/rollouter.py,32,process,from fairdiplomacy.utils.multiprocessing_spawn_context import get_multiprocessing_ctx
fairdiplomacy/selfplay/search/jobs/rollouter.py,35,process,mp = get_multiprocessing_ctx()
fairdiplomacy/selfplay/search/jobs/rollouter.py,39,process,"    """"""A supervisor for a group of processes that are doing rollouts."
fairdiplomacy/selfplay/search/jobs/rollouter.py,47,process,    launching any processes. In this case the client is expected to pass
fairdiplomacy/selfplay/search/jobs/rollouter.py,105,process,"            logging.info(""Killing collector process"")"
fairdiplomacy/selfplay/search/jobs/rollouter.py,108,process,"            logging.info(""Killing rollout processes"")"
fairdiplomacy/selfplay/search/jobs/rollouter.py,211,process,"                    f""Rollout process {i} will write logs to {log_path} at level %s"","
fairdiplomacy/selfplay/search/jobs/rollouter.py,215,process,                ExceptionHandlingProcess(
fairdiplomacy/selfplay/search/jobs/rollouter.py,225,process,                psutil.Process(p.pid).cpu_affinity(list(self._cores))
fairdiplomacy/selfplay/search/jobs/rollouter.py,250,process,            # The master may be unresponsive while spawning and joining on training helper processes from
fairdiplomacy/selfplay/search/jobs/rollouter.py,251,process,"            # the multiprocessing module, or on torch.distributed.init_process_group"
fairdiplomacy/selfplay/search/jobs/rollouter.py,259,process,"        """"""Run communication loop in the current process. Never returns."""""""
fairdiplomacy/selfplay/search/jobs/rollouter.py,270,process,"        """"""Starts a process that reads rollout_iterator and pushes into the buffer."""""""
fairdiplomacy/selfplay/search/jobs/rollouter.py,273,process,"                ""Not starting communcator process as no rollouts procs on this machine"""
fairdiplomacy/selfplay/search/jobs/rollouter.py,278,process,        self._communicator_proc = ExceptionHandlingProcess(
fairdiplomacy/selfplay/search/jobs/h2h_evaler.py,18,process,import torch.multiprocessing as mp_module
fairdiplomacy/selfplay/search/jobs/h2h_evaler.py,31,process,from fairdiplomacy.utils.exception_handling_process import ExceptionHandlingProcess
fairdiplomacy/selfplay/search/jobs/h2h_evaler.py,32,process,from fairdiplomacy.utils.multiprocessing_spawn_context import get_multiprocessing_ctx
fairdiplomacy/selfplay/search/jobs/h2h_evaler.py,35,process,mp = get_multiprocessing_ctx()
fairdiplomacy/selfplay/search/jobs/h2h_evaler.py,79,process,"                f""H2H Rollout process {h2h_cfg.tag}/{i} will write logs to {log_path} at level %s"","
fairdiplomacy/selfplay/search/jobs/h2h_evaler.py,83,process,"                ExceptionHandlingProcess(target=self.eval_worker, kwargs=kwargs, daemon=True)"
fairdiplomacy/selfplay/search/jobs/h2h_evaler.py,87,process,            ExceptionHandlingProcess(
fairdiplomacy/selfplay/search/jobs/h2h_evaler.py,105,process,                psutil.Process(p.pid).cpu_affinity(list(cores))
fairdiplomacy/selfplay/search/jobs/h2h_evaler.py,167,Game(,"        for game_id, game in yield_game("
fairdiplomacy/selfplay/search/jobs/h2h_evaler.py,205,get_orderable_locations,                    if not game.get_orderable_locations().get(power):
fairdiplomacy/selfplay/search/jobs/h2h_evaler.py,207,set_orders,"                    game.set_orders(power, orders)"
fairdiplomacy/selfplay/search/jobs/h2h_evaler.py,209,process,                game.process()
fairdiplomacy/selfplay/search/jobs/h2h_evaler.py,245,process,"        def process_metrics(epoch, game_json, power):"
fairdiplomacy/selfplay/search/jobs/h2h_evaler.py,263,"from_json,pydipcc.Game",            game = pydipcc.Game.from_json(game_json)
fairdiplomacy/selfplay/search/jobs/h2h_evaler.py,291,process,"            process_metrics(epoch, data[""game_json""], data[""agent_one_power""])"
fairdiplomacy/selfplay/search/jobs/h2h_evaler.py,295,Game(,                save_game(
fairdiplomacy/selfplay/search/jobs/h2h_evaler.py,306,process,"        logging.info(""Killing H2H processes"")"
fairdiplomacy/selfplay/search/jobs/game_situations_evaler.py,23,process,from fairdiplomacy.utils.exception_handling_process import ExceptionHandlingProcess
fairdiplomacy/selfplay/search/jobs/game_situations_evaler.py,24,process,from fairdiplomacy.utils.multiprocessing_spawn_context import get_multiprocessing_ctx
fairdiplomacy/selfplay/search/jobs/game_situations_evaler.py,26,process,mp = get_multiprocessing_ctx()
fairdiplomacy/selfplay/search/jobs/game_situations_evaler.py,30,process,"    """"""A process that run situation_check on a single GPU."""""""
fairdiplomacy/selfplay/search/jobs/game_situations_evaler.py,34,process,        self.p = ExceptionHandlingProcess(
