file,line,keywords,text
strategist/experiment/run_generate_seed_functions.py,111,action,        action_enumerator = AvalonActionEnumerator(env)
strategist/experiment/run_generate_seed_functions.py,128,action,"                                  actor_enumerator=actor_enumerator, action_enumerator=action_enumerator, start_state=start_state, "
strategist/experiment/run_generate_seed_functions.py,144,action,"        action_enumerator=action_enumerator,"
strategist/experiment/run_generate_seed_guide.py,20,"Merlin,role,discussion,quest,phase","TEST_STRATEGIES_MERLIN = [(""""""Questions to think about to play the Merlin role effectively during the discussion phase:"
strategist/experiment/run_generate_seed_guide.py,28,quest,        Q4: What are some conclusions that you can draw from your answers to the previous questions?
strategist/experiment/run_generate_seed_guide.py,30,quest,        Example of how to fill out this questionaire:
strategist/experiment/run_generate_seed_guide.py,33,"role,quest",        A1: Player 3 seems the most suspicious of me because they have been asking me a lot of questions about my role.
strategist/experiment/run_generate_seed_guide.py,39,"quest,fail",        A3: I can say that I have never been on a failed quest and that I have been trying to reason with the other players to figure out who the Evil players are.
strategist/experiment/run_generate_seed_guide.py,41,quest,        Q4: What are some conclusions that you can draw from your answers to the previous questions?
strategist/experiment/run_generate_seed_guide.py,69,role,"    role_to_eval = cfg.preset_modular_improve.get(""role_to_eval"", 0)"
strategist/experiment/run_generate_seed_guide.py,116,role,        role_to_eval_str = config.ROLES[role_to_eval]
strategist/experiment/run_generate_seed_guide.py,122,role,"        evolver_prompt_generator = prompt_generators.StrategyPromptGenerator(environment_rules=GAME_RULES, role_name=role_to_eval_str)"
strategist/experiment/run_generate_seed_guide.py,128,role,        if role_to_eval == 0:
strategist/experiment/run_generate_seed_guide.py,132,Merlin,                seed_functions = TEST_STRATEGIES_MERLIN
strategist/experiment/run_generate_seed_guide.py,134,role,        # elif role_to_eval == 7:
strategist/experiment/run_generate_seed_guide.py,140,role,"            # evaluator = PromptSSGEvaluator(players=player_set, role_to_evaluate=role_to_eval, data_loader=data_loader, llm_model=llm_model, prompt_generator=evaluator_prompt_generator, num_scenarios=num_batch_runs, rng=rng, value_heuristic=value_heuristic, env=env, num_total_game_sims=8, num_search_rollouts=num_search_budget)"
strategist/experiment/run_generate_seed_guide.py,142,role,        #     raise ValueError(f'Role {role_to_eval} not supported')
strategist/experiment/run_generate_seed_guide.py,148,role,"    evaluator = PromptSSGEvaluator(players=player_set, role_to_evaluate=role_to_eval, data_loader=data_loader, llm_model=llm_model, prompt_generator=evaluator_prompt_generator, num_scenarios=num_scenarios, rng=rng, env=env, value_heuristic=value_heuristic, num_total_game_sims=num_batch_runs, num_search_rollouts=num_search_budget)"
strategist/experiment/run_llm_mcts.py,34,action,    action_enumerator = GOPSActionEnumerator()
strategist/experiment/run_llm_mcts.py,35,action,    action_predictor = GOPSRandomActionPredictor()
strategist/experiment/run_llm_mcts.py,38,action,"    value_heuristic_1 = RandomRolloutValueHeuristic(actor_enumerator, action_enumerator,"
strategist/experiment/run_llm_mcts.py,41,action,"    value_heuristic_2 = RandomRolloutValueHeuristic(actor_enumerator, action_enumerator,"
strategist/experiment/run_llm_mcts.py,48,action,"    initial_inferencer_1 = GOPSInitialInferencer2(forward_transitor, action_enumerator, "
strategist/experiment/run_llm_mcts.py,52,action,"    initial_inferencer_2 = GOPSInitialInferencer2(forward_transitor, action_enumerator,"
strategist/experiment/run_llm_mcts.py,60,action,"    #                      actor_enumerator=actor_enumerator, action_enumerator=action_enumerator,"
strategist/experiment/run_llm_mcts.py,61,action,"    #                         action_predictor=action_predictor, depth=3, node_budget=16)"
strategist/experiment/run_llm_mcts.py,69,action,"    simulator = GameSimulator(forward_transitor, actor_enumerator, action_enumerator, GOPS_START_STATE_6)"
strategist/experiment/run_play_avalon_against_human.py,13,action,actor_action_enumerator = AvalonActorActionEnumerator(avalon_env=avalon_env)
strategist/experiment/run_play_avalon_against_human.py,17,action,action_parser = AvalonActorActionEnumerator.parse_str_to_action
strategist/experiment/run_play_avalon_against_human.py,20,action,"simulator = DialogueGameSimulator(transitor=forward_transitor, actor_action_enumerator=actor_action_enumerator, speaker_enumerator=speaker_enumerator, information_function=information_function, start_state=start_state)"
strategist/experiment/run_play_avalon_against_human.py,27,action,"        human_agents[player] = HumanDialogueAgent(player, action_parser, rng)"
strategist/experiment/run_play_avalon_strategist_against_human.py,5,action,from strategist.dialogue_improve.action_planner import AvalonActionPlannerAgent
strategist/experiment/run_play_avalon_strategist_against_human.py,17,action,actor_action_enumerator = AvalonActorActionEnumerator(avalon_env=avalon_env)
strategist/experiment/run_play_avalon_strategist_against_human.py,21,action,action_parser = AvalonActorActionEnumerator.parse_str_to_action
strategist/experiment/run_play_avalon_strategist_against_human.py,24,action,"simulator = DialogueGameSimulator(transitor=forward_transitor, actor_action_enumerator=actor_action_enumerator, speaker_enumerator=speaker_enumerator, information_function=information_function, start_state=start_state)"
strategist/experiment/run_play_avalon_strategist_against_human.py,26,action,# create inputs to AvalonActionPlannerAgent
strategist/experiment/run_play_avalon_strategist_against_human.py,36,action,"        human_agents[player] = HumanDialogueAgent(player, action_parser, rng)"
strategist/experiment/run_play_avalon_strategist_against_human.py,39,role,        role_to_dialogue_guide = {role: dialogue_guide for role in avalon_env.roles}
strategist/experiment/run_play_avalon_strategist_against_human.py,40,"role,action","        human_agents[player] = AvalonActionPlannerAgent(config=avalon_config, llm_model=llm_model, player=player, value_heuristic=value_heuristic, role_to_dialogue_guide=role_to_dialogue_guide, rng=rng)"
strategist/experiment/run_rl_improve.py,62,action,        action_enumerator=GOPSActionEnumerator()
strategist/experiment/run_rl_improve.py,67,action,"                                  actor_enumerator=actor_enumerator, action_enumerator=action_enumerator, start_state=start_state,"
strategist/experiment/run_rl_improve.py,79,action,        action_enumerator = AvalonActionEnumerator(env)
strategist/experiment/run_rl_improve.py,87,action,"                                  actor_enumerator=actor_enumerator, action_enumerator=action_enumerator, start_state=start_state, "
strategist/experiment/run_rl_improve.py,94,action,"    evaluator = RLValueHeuristicsSSGEvaluator(simulator=simulator, num_batch_runs=num_batch_runs, players=players, rng=rng, against_benchmark=against_benchmark, search_budget=num_search_budget, random_rollouts=num_random_rollouts, transitor=transitor, actor_enumerator=actor_enumerator, action_enumerator=action_enumerator,)"
strategist/experiment/run_search_game_simulation.py,55,action,        action_enumerator = GOPSActionEnumerator()
strategist/experiment/run_search_game_simulation.py,61,action,        action_enumerator = AvalonActionEnumerator(env)
strategist/experiment/run_search_game_simulation.py,83,action,"        value_heuristics[player] = RandomRolloutValueHeuristic(actor_enumerator, action_enumerator,forward_transitor, players=players, num_rollouts=num_random_rollouts, rng=rng)"
strategist/experiment/run_search_game_simulation.py,84,action,"        inferencers[player] = PackageInitialInferencer(forward_transitor, action_enumerator, "
strategist/experiment/run_search_game_simulation.py,98,action,"    # simulator = GameSimulator(forward_transitor, actor_enumerator, action_enumerator, start_state)"
strategist/experiment/run_search_game_simulation.py,99,action,"    simulator = GameSimulator(forward_transitor, actor_enumerator, action_enumerator, start_state, rng = rng)"
strategist/experiment/temp_func.py,150,phase,    phase = state['phase']
strategist/experiment/temp_func.py,152,quest,    quest_leader = state['quest_leader']
strategist/experiment/temp_func.py,153,"team,quest",    quest_team = state['quest_team']
strategist/experiment/temp_func.py,154,quest,    historical_quest_results = state['historical_quest_results']
strategist/experiment/temp_func.py,155,"team,vote",    historical_team_votes = state['historical_team_votes']
strategist/experiment/temp_func.py,158,quest,    num_participants_per_quest = state['num_participants_per_quest']
strategist/experiment/temp_func.py,159,"quest,fail",    num_fails_per_quest = state['num_fails_per_quest']
strategist/experiment/temp_func.py,162,role,    player_rates = {p: 0.5 for p in players} # Since we don't have any information about roles yet
strategist/experiment/temp_func.py,165,quest,    total_quests = len(num_participants_per_quest)
strategist/experiment/temp_func.py,166,discussion,"    total_rounds = 5 # In every turn, there can be at most 5 rounds of discussions"
strategist/experiment/temp_func.py,167,quest,    quests_passed = sum(historical_quest_results) 
strategist/experiment/temp_func.py,168,"quest,fail",    quests_failed = turn - quests_passed # Subtract quests passed from total quests attempted
strategist/experiment/temp_func.py,169,"team,vote,fail",    rounds_failed = sum([1 for vote in historical_team_votes if vote is False])
strategist/experiment/temp_func.py,171,"team,quest,success",    if quests_passed == 3: # 3 Successful Quests for Good Team => Good team wins
strategist/experiment/temp_func.py,172,"team,quest",        player_rates = {player: (1 if player in quest_team else 0) for player in players}
strategist/experiment/temp_func.py,173,"team,quest,success,fail",    elif quests_failed == 3: # 3 Successful Quests for Evil Team => Evil team wins
strategist/experiment/temp_func.py,174,"team,quest",        player_rates = {player: (1 if player not in quest_team else 0) for player in players}
strategist/experiment/temp_func.py,176,"team,quest,success",        # More successful quests increase win rates for the quest team
strategist/experiment/temp_func.py,177,"team,quest",        for player in quest_team:
strategist/experiment/temp_func.py,178,quest,            player_rates[player] += quests_passed / total_quests
strategist/experiment/temp_func.py,180,"team,quest,fail",        # More failed quests increase win rates for the non-quest team
strategist/experiment/temp_func.py,181,"team,quest",        for player in players - quest_team:
strategist/experiment/temp_func.py,182,"quest,fail",            player_rates[player] += quests_failed / total_quests
strategist/experiment/temp_func.py,185,"team,vote",    for qb in historical_team_votes:
strategist/experiment/temp_func.py,186,"team,quest","        if qb: # If a quest team is approved, increase win rate for quest team members"
strategist/experiment/temp_func.py,187,"team,quest",            for player in quest_team:
strategist/experiment/temp_func.py,189,"team,quest","        else: # If it is rejected, increase win rate for non-quest team members"
strategist/experiment/temp_func.py,190,"team,quest",            for player in players - quest_team:
strategist/experiment/temp_func.py,195,quest,"                            'quests_passed' : quests_passed,"
strategist/experiment/temp_func.py,196,"quest,fail","                            'quests_failed' : quests_failed,"
strategist/experiment/temp_func.py,197,fail,                            'rounds_failed' : rounds_failed}
strategist/experiment/temp_func.py,204,phase,    phase = state['phase']
strategist/experiment/temp_func.py,206,quest,    quest_leader = state['quest_leader']
strategist/experiment/temp_func.py,207,"team,quest",    quest_team = state['quest_team']
strategist/experiment/temp_func.py,208,quest,    historical_quest_results = state['historical_quest_results']
strategist/experiment/temp_func.py,209,"team,vote",    historical_team_votes = state['historical_team_votes']
strategist/experiment/temp_func.py,212,quest,    num_participants_per_quest = state['num_participants_per_quest']
strategist/experiment/temp_func.py,213,"quest,fail",    num_fails_per_quest = state['num_fails_per_quest']
strategist/experiment/temp_func.py,216,role,    player_rates = {p: 0.5 for p in players} # Since we don't have any information about roles yet
strategist/experiment/temp_func.py,219,quest,    total_quests = len(num_participants_per_quest)
strategist/experiment/temp_func.py,220,discussion,"    total_rounds = 5 # In every turn, there can be at most 5 rounds of discussions"
strategist/experiment/temp_func.py,221,quest,    quests_passed = sum(historical_quest_results) 
strategist/experiment/temp_func.py,222,"quest,fail",    quests_failed = turn - quests_passed # Subtract quests passed from total quests attempted
strategist/experiment/temp_func.py,223,"team,vote,fail",    rounds_failed = sum([1 for vote in historical_team_votes if vote is False])
strategist/experiment/temp_func.py,225,"team,quest,success",    if quests_passed == 3: # 3 Successful Quests for Good Team => Good team wins
strategist/experiment/temp_func.py,226,"team,quest",        player_rates = {player: (1 if player in quest_team else 0) for player in players}
strategist/experiment/temp_func.py,227,"team,quest,success,fail",    elif quests_failed == 3: # 3 Successful Quests for Evil Team => Evil team wins
strategist/experiment/temp_func.py,228,"team,quest",        player_rates = {player: (1 if player not in quest_team else 0) for player in players}
strategist/experiment/temp_func.py,230,"team,quest,success",        # More successful quests increase win rates for the quest team
strategist/experiment/temp_func.py,231,"team,quest",        for player in quest_team:
strategist/experiment/temp_func.py,232,quest,            player_rates[player] += quests_passed / total_quests
strategist/experiment/temp_func.py,234,"team,quest,fail",        # More failed quests increase win rates for the non-quest team
strategist/experiment/temp_func.py,235,"team,quest",        for player in players - quest_team:
strategist/experiment/temp_func.py,236,"quest,fail",            player_rates[player] += quests_failed / total_quests
strategist/experiment/temp_func.py,239,"team,vote",    for qb in historical_team_votes:
strategist/experiment/temp_func.py,240,"team,quest","        if qb: # If a quest team is approved, increase win rate for quest team members"
strategist/experiment/temp_func.py,241,"team,quest",            for player in quest_team:
strategist/experiment/temp_func.py,243,"team,quest","        else: # If it is rejected, increase win rate for non-quest team members"
strategist/experiment/temp_func.py,244,"team,quest",            for player in players - quest_team:
strategist/experiment/temp_func.py,249,quest,"                            'quests_passed' : quests_passed,"
strategist/experiment/temp_func.py,250,"quest,fail","                            'quests_failed' : quests_failed,"
strategist/experiment/temp_func.py,251,fail,                            'rounds_failed' : rounds_failed}
strategist/experiment/temp_func.py,258,phase,    phase = state['phase']
strategist/experiment/temp_func.py,260,quest,    quest_leader = state['quest_leader']
strategist/experiment/temp_func.py,261,"team,quest",    quest_team = state['quest_team']
strategist/experiment/temp_func.py,262,quest,    historical_quest_results = state['historical_quest_results']
strategist/experiment/temp_func.py,263,"team,vote",    historical_team_votes = state['historical_team_votes']
strategist/experiment/temp_func.py,266,quest,    num_participants_per_quest = state['num_participants_per_quest']
strategist/experiment/temp_func.py,267,"quest,fail",    num_fails_per_quest = state['num_fails_per_quest']
strategist/experiment/temp_func.py,270,role,    player_rates = {p: 0.5 for p in players} # Since we don't have any information about roles yet
strategist/experiment/temp_func.py,273,quest,    total_quests = len(num_participants_per_quest)
strategist/experiment/temp_func.py,274,discussion,"    total_rounds = 5 # In every turn, there can be at most 5 rounds of discussions"
strategist/experiment/temp_func.py,275,quest,    quests_passed = sum(historical_quest_results) 
strategist/experiment/temp_func.py,276,"quest,fail",    quests_failed = turn - quests_passed # Subtract quests passed from total quests attempted
strategist/experiment/temp_func.py,277,"team,vote,fail",    rounds_failed = sum([1 for vote in historical_team_votes if vote is False])
strategist/experiment/temp_func.py,279,"team,quest,success",    if quests_passed == 3: # 3 Successful Quests for Good Team => Good team wins
strategist/experiment/temp_func.py,280,"team,quest",        player_rates = {player: (1 if player in quest_team else 0) for player in players}
strategist/experiment/temp_func.py,281,"team,quest,success,fail",    elif quests_failed == 3: # 3 Successful Quests for Evil Team => Evil team wins
strategist/experiment/temp_func.py,282,"team,quest",        player_rates = {player: (1 if player not in quest_team else 0) for player in players}
strategist/experiment/temp_func.py,284,"team,quest,success",        # More successful quests increase win rates for the quest team
strategist/experiment/temp_func.py,285,"team,quest",        for player in quest_team:
strategist/experiment/temp_func.py,286,quest,            player_rates[player] += quests_passed / total_quests
strategist/experiment/temp_func.py,288,"team,quest,fail",        # More failed quests increase win rates for the non-quest team
strategist/experiment/temp_func.py,289,"team,quest",        for player in players - quest_team:
strategist/experiment/temp_func.py,290,"quest,fail",            player_rates[player] += quests_failed / total_quests
strategist/experiment/temp_func.py,293,"team,vote",    for qb in historical_team_votes:
strategist/experiment/temp_func.py,294,"team,quest","        if qb: # If a quest team is approved, increase win rate for quest team members"
strategist/experiment/temp_func.py,295,"team,quest",            for player in quest_team:
strategist/experiment/temp_func.py,297,"team,quest","        else: # If it is rejected, increase win rate for non-quest team members"
strategist/experiment/temp_func.py,298,"team,quest",            for player in players - quest_team:
strategist/experiment/temp_func.py,303,quest,"                            'quests_passed' : quests_passed,"
strategist/experiment/temp_func.py,304,"quest,fail","                            'quests_failed' : quests_failed,"
strategist/experiment/temp_func.py,305,fail,                            'rounds_failed' : rounds_failed}
strategist/searchlight/algorithms/best_first_search.py,60,action,            node.actor_to_action_to_prob = policies
strategist/searchlight/algorithms/best_first_search.py,61,action,            node.action_to_actor_to_reward = intermediate_rewards
strategist/searchlight/algorithms/best_first_search.py,62,action,            node.action_to_next_state = transitions
strategist/searchlight/algorithms/best_first_search.py,65,action,            # cut out actions that lead to cycles (i.e. actions that lead to states that are already in the graph)
strategist/searchlight/algorithms/best_first_search.py,67,action,                actions_to_remove = set()
strategist/searchlight/algorithms/best_first_search.py,68,action,"                for action, next_state in node.action_to_next_state.items():"
strategist/searchlight/algorithms/best_first_search.py,71,action,                            actions_to_remove.add(action)
strategist/searchlight/algorithms/best_first_search.py,74,action,                for action in actions_to_remove:
strategist/searchlight/algorithms/best_first_search.py,76,action,                    # node.action_to_next_state[action] = END_STATE
strategist/searchlight/algorithms/best_first_search.py,77,action,                    # node.action_to_actor_to_reward[action] = {actor: -float('inf') for actor in node.get_actors()}
strategist/searchlight/algorithms/best_first_search.py,78,action,                    del node.action_to_next_state[action]
strategist/searchlight/algorithms/best_first_search.py,79,action,                    del node.action_to_actor_to_reward[action]
strategist/searchlight/algorithms/best_first_search.py,80,action,"                    for actor, single_action in action:"
strategist/searchlight/algorithms/best_first_search.py,81,action,                        del node.actor_to_action_to_prob[actor][single_action]
strategist/searchlight/algorithms/best_first_search.py,82,action,                        if not node.actor_to_action_to_prob[actor]:
strategist/searchlight/algorithms/best_first_search.py,83,action,                            del node.actor_to_action_to_prob[actor]
strategist/searchlight/algorithms/best_first_search.py,85,action,                    # del node.actor_to_action_to_prob[0][action]
strategist/searchlight/algorithms/best_first_search.py,86,action,                    # TODO: we should also ban actions that lead to joint_actions that are already in the graph
strategist/searchlight/algorithms/full_search.py,15,action,"                 action_enumerator: ActionEnumerator, action_predictor: PolicyPredictor,):"
strategist/searchlight/algorithms/full_search.py,18,action,        self.action_enumerator = action_enumerator
strategist/searchlight/algorithms/full_search.py,20,action,        self.action_predictor = action_predictor
strategist/searchlight/algorithms/full_search.py,34,action,"                 action_enumerator: ActionEnumerator, action_predictor: PolicyPredictor,"
strategist/searchlight/algorithms/full_search.py,41,action,            action_enumerator: action enumerator
strategist/searchlight/algorithms/full_search.py,42,action,            action_predictor: action predictor
strategist/searchlight/algorithms/full_search.py,51,action,"                         action_enumerator, action_predictor,)"
strategist/searchlight/algorithms/full_search.py,58,action,"    def get_best_action(self, graph: ValueGraph2, state: State, actor=0):"
strategist/searchlight/algorithms/full_search.py,60,action,        Get the best action to take for the given state
strategist/searchlight/algorithms/full_search.py,65,action,        if actor in node.actor_to_best_action:
strategist/searchlight/algorithms/full_search.py,66,action,            return node.actor_to_best_action[actor]
strategist/searchlight/algorithms/full_search.py,139,action,"                env_actions = self.action_enumerator.enumerate(state, -1)"
strategist/searchlight/algorithms/full_search.py,140,action,                # joint actions
strategist/searchlight/algorithms/full_search.py,141,action,"                node.actions = {((-1, action),) for action in env_actions}"
strategist/searchlight/algorithms/full_search.py,144,action,"                # print('node actions', node.actions)"
strategist/searchlight/algorithms/full_search.py,147,action,                for action in node.actions:
strategist/searchlight/algorithms/full_search.py,148,action,"                    # print('action', action)"
strategist/searchlight/algorithms/full_search.py,149,action,"                    next_state = self.forward_transistor.transition(state, dict(action))"
strategist/searchlight/algorithms/full_search.py,150,action,                    node.action_to_next_state[action] = next_state
strategist/searchlight/algorithms/full_search.py,153,action,"                probs = self.action_predictor.predict(state, env_actions, -1)"
strategist/searchlight/algorithms/full_search.py,154,action,"                action_to_prob = {action: prob for action, prob in zip(node.actions, probs)}"
strategist/searchlight/algorithms/full_search.py,155,action,                node.actor_to_action_to_prob  = {-1: action_to_prob}
strategist/searchlight/algorithms/full_search.py,157,action,"                # print('probs over actions', node.probs_over_actions)"
strategist/searchlight/algorithms/full_search.py,158,action,                for next_state in set(node.action_to_next_state.values()):
strategist/searchlight/algorithms/full_search.py,164,action,                # add expected value over actions 
strategist/searchlight/algorithms/full_search.py,165,action,                for action in node.actions:
strategist/searchlight/algorithms/full_search.py,166,action,                    next_state = node.action_to_next_state[action]
strategist/searchlight/algorithms/full_search.py,167,action,                    prob = action_to_prob[action]
strategist/searchlight/algorithms/full_search.py,175,action,                # enumerate actions for each actor
strategist/searchlight/algorithms/full_search.py,176,action,                actor_to_actions = dict()
strategist/searchlight/algorithms/full_search.py,178,action,"                    actor_to_actions[actor] = self.action_enumerator.enumerate(state, actor)"
strategist/searchlight/algorithms/full_search.py,180,action,"                # print('actor to actions', actor_to_actions)"
strategist/searchlight/algorithms/full_search.py,182,action,                # print([x for x in itertools.product(*node.actor_to_actions.values())])
strategist/searchlight/algorithms/full_search.py,184,action,"                # enumerate all possible joint actions as tuples of tuples (actor,action) pairs"
strategist/searchlight/algorithms/full_search.py,185,action,"                node.actions = [tuple(zip(node.actors, x)) for x in itertools.product(*actor_to_actions.values())]"
strategist/searchlight/algorithms/full_search.py,186,action,                # node.actions = dict_to_set_of_cartesian_products(node.actions)
strategist/searchlight/algorithms/full_search.py,188,action,"                # print('actions', node.actions)"
strategist/searchlight/algorithms/full_search.py,193,action,                for joint_action in node.actions:
strategist/searchlight/algorithms/full_search.py,194,action,"                    next_state = self.forward_transistor.transition(state, dict(joint_action))"
strategist/searchlight/algorithms/full_search.py,196,action,                    node.action_to_next_state[joint_action] = next_state
strategist/searchlight/algorithms/full_search.py,197,action,"                    # print('joint action', joint_action, 'next state', next_state)"
strategist/searchlight/algorithms/full_search.py,221,action,"                # for each protagonist action, find the best response of the opponent"
strategist/searchlight/algorithms/full_search.py,222,action,"                opponent_best_responses = dict() # mapping from protagonist action to tuple of (opponent action, value)"
strategist/searchlight/algorithms/full_search.py,225,action,                for proaction in actor_to_actions[0]:
strategist/searchlight/algorithms/full_search.py,226,action,"                    opponent_best_responses[proaction] = (None, float('inf'))"
strategist/searchlight/algorithms/full_search.py,228,action,                # find best response for each protagonist action
strategist/searchlight/algorithms/full_search.py,229,action,                for joint_action in node.actions:
strategist/searchlight/algorithms/full_search.py,230,action,                    proaction = dict(joint_action)[0]
strategist/searchlight/algorithms/full_search.py,231,action,                    value = next_state_to_values[node.action_to_next_state[joint_action]]
strategist/searchlight/algorithms/full_search.py,232,action,"                    # print('joint action', joint_action, 'value', value)"
strategist/searchlight/algorithms/full_search.py,233,action,                    if value < opponent_best_responses[proaction][1]:
strategist/searchlight/algorithms/full_search.py,234,action,"                        opponent_best_responses[proaction] = (joint_action[1], value)"
strategist/searchlight/algorithms/full_search.py,238,action,                proaction_to_value = dict() # mapping from protagonist action to value
strategist/searchlight/algorithms/full_search.py,239,action,                # set action to value to be opponent best response
strategist/searchlight/algorithms/full_search.py,240,action,                for proaction in actor_to_actions[0]:
strategist/searchlight/algorithms/full_search.py,241,action,                    proaction_to_value[proaction] = opponent_best_responses[proaction][1]
strategist/searchlight/algorithms/full_search.py,243,action,                # value should be max of actions
strategist/searchlight/algorithms/full_search.py,244,action,"                best_action, value = max(proaction_to_value.items(), key=lambda x: x[1])"
strategist/searchlight/algorithms/full_search.py,246,action,                node.actor_to_best_action[0] = best_action
strategist/searchlight/algorithms/full_search.py,278,action,"#                  action_enumerator: ActionEnumerator, action_predictor: ActionPredictor,"
strategist/searchlight/algorithms/full_search.py,282,action,"#                          action_enumerator, action_predictor, utility_estimator)"
strategist/searchlight/algorithms/full_search.py,371,action,#                 if node.actions is None or revise:
strategist/searchlight/algorithms/full_search.py,372,action,"#                     node.actions = self.action_enumerator.enumerate(state, -1)"
strategist/searchlight/algorithms/full_search.py,374,action,"#                 # print('node actions', node.actions)"
strategist/searchlight/algorithms/full_search.py,376,action,#                 if not node.action_to_next_state or revise: # Dictionary is empty
strategist/searchlight/algorithms/full_search.py,378,action,#                     for action in node.actions:
strategist/searchlight/algorithms/full_search.py,379,action,"#                         # print('action', action)"
strategist/searchlight/algorithms/full_search.py,380,action,"#                         next_state = self.forward_transistor.transition(state, {-1: action})"
strategist/searchlight/algorithms/full_search.py,381,action,#                         node.action_to_next_state[action] = next_state
strategist/searchlight/algorithms/full_search.py,383,action,#                 if not node.probs_over_actions or revise: # Dictionary is empty
strategist/searchlight/algorithms/full_search.py,384,action,"#                     node.probs_over_actions = self.action_predictor.predict(state, node.actions, -1)"
strategist/searchlight/algorithms/full_search.py,396,action,"#                 # print('probs over actions', node.probs_over_actions)"
strategist/searchlight/algorithms/full_search.py,397,action,#                 for next_state in set(node.action_to_next_state.values()):
strategist/searchlight/algorithms/full_search.py,407,action,#                 # add expected value over actions 
strategist/searchlight/algorithms/full_search.py,408,action,#                 for action in node.actions:
strategist/searchlight/algorithms/full_search.py,409,action,#                     next_state = node.action_to_next_state[action]
strategist/searchlight/algorithms/full_search.py,410,action,#                     prob = node.probs_over_actions[action]
strategist/searchlight/algorithms/full_search.py,418,action,#                 # enumerate actions for each actor
strategist/searchlight/algorithms/full_search.py,419,action,#                 if not node.actor_to_actions or revise:
strategist/searchlight/algorithms/full_search.py,421,action,"#                         node.actor_to_actions[actor] = self.action_enumerator.enumerate(state, actor)"
strategist/searchlight/algorithms/full_search.py,423,action,"#                 # print('actor to actions', node.actor_to_actions)"
strategist/searchlight/algorithms/full_search.py,425,action,#                 # print([x for x in itertools.product(*node.actor_to_actions.values())])
strategist/searchlight/algorithms/full_search.py,431,action,#                 # set proaction to value to be -inf
strategist/searchlight/algorithms/full_search.py,432,action,#                 for proaction in node.actor_to_actions[0]:
strategist/searchlight/algorithms/full_search.py,433,action,#                     node.proaction_to_value[proaction] = -float('inf')
strategist/searchlight/algorithms/full_search.py,439,action,#                     for proaction in node.actor_to_actions[0]:
strategist/searchlight/algorithms/full_search.py,440,action,#                         for adaction in node.actor_to_actions[1]:
strategist/searchlight/algorithms/full_search.py,441,action,"#                             joint_action = ((0, proaction), (1, adaction))"
strategist/searchlight/algorithms/full_search.py,442,action,"#                             next_state = self.forward_transistor.transition(state, dict(joint_action))"
strategist/searchlight/algorithms/full_search.py,444,action,#                             node.action_to_next_state[joint_action] = next_state
strategist/searchlight/algorithms/full_search.py,445,action,"#                             # print('joint action', joint_action, 'next state', next_state)"
strategist/searchlight/algorithms/full_search.py,456,action,"#                 # print('actions', node.actions) "
strategist/searchlight/algorithms/full_search.py,458,action,#                 for proaction in node.actor_to_actions[0]:
strategist/searchlight/algorithms/full_search.py,460,action,#                     for adaction in node.actor_to_actions[1]:
strategist/searchlight/algorithms/full_search.py,461,action,"#                         joint_action = ((0, proaction), (1, adaction))"
strategist/searchlight/algorithms/full_search.py,462,action,#                         next_state = node.action_to_next_state[joint_action]
strategist/searchlight/algorithms/full_search.py,475,action,#                     node.proaction_to_value[proaction] = minvalue
strategist/searchlight/algorithms/full_search.py,484,action,"#                 # print('proaction to value', node.proaction_to_value)"
strategist/searchlight/algorithms/full_search.py,486,action,#                 # value should be max of actions
strategist/searchlight/algorithms/mcts_search.py,50,action,            best_action: best action to take for player in the given state
strategist/searchlight/algorithms/mcts_search.py,77,action,"    def get_best_action(self, graph: ValueGraph2, state: State, actor=0):"
strategist/searchlight/algorithms/mcts_search.py,79,action,        Get the best action to take for the given state
strategist/searchlight/algorithms/mcts_search.py,84,action,        return dict(graph.select_action(node))[actor]
strategist/searchlight/algorithms/mcts_search.py,90,action,"        The convention for joint actions is a tuple of tuples (actor, action), which can be converted to a dictionary"
strategist/searchlight/algorithms/mcts_search.py,91,action,        using dict(joint_action)
strategist/searchlight/algorithms/mcts_search.py,110,action,        # if not then select an action to simulate
strategist/searchlight/algorithms/mcts_search.py,111,action,        action = graph.select_action(node)
strategist/searchlight/algorithms/mcts_search.py,112,action,"        # print('selected action', action)"
strategist/searchlight/algorithms/mcts_search.py,114,action,"        # print('possible actions', node.actions)"
strategist/searchlight/algorithms/mcts_search.py,117,action,        next_state = node.action_to_next_state[action]
strategist/searchlight/algorithms/mcts_search.py,123,action,"        graph.backpropagate(node, action, next_state)"
strategist/searchlight/bandit.py,48,action,                                      state_action_visits=self.get_arm_visits(arm))
strategist/searchlight/classic_models.py,5,action,# class RandomActionPredictor(PolicyPredictor):
strategist/searchlight/classic_models.py,7,action,"#     def _predict(self, state: State, actions, actor) -> dict:"
strategist/searchlight/classic_models.py,9,action,#         Predicts the policy probabilities across actions given the current state and actor
strategist/searchlight/classic_models.py,13,action,#             actions: list of actions
strategist/searchlight/classic_models.py,17,action,#             probs: dictionary of actions to probabilities
strategist/searchlight/classic_models.py,20,action,#         for action in actions:
strategist/searchlight/classic_models.py,21,action,#             probs[action] = 1/len(actions)
